Motor Down,Motor Up,Pitch,Roll
-31.457925391942492,6.150015787480182,10.768913967192839,-12.493305890513927
-31.457925391942492,4.787994371967017,10.37902060919095,-13.278334976990593
-31.457925391942492,3.425972956453851,9.989064697927926,-14.07534729544662
-31.457925391942492,2.063951540940673,9.599755018705574,-14.883485708766345
-30.090104530593315,0.7019301254274946,8.874089763432915,-15.129247300906117
-30.090104530593315,2.063951540940673,9.263163230889452,-14.310073276146804
-30.090104530593315,3.425972956453851,9.653091607398382,-13.502103971713971
-30.090104530593315,4.787994371967017,10.043414225273152,-12.705812248994185
-30.090104530593315,6.150015787480182,10.433719188242847,-11.921123765169554
-30.090104530593315,7.51203720299336,10.823726344858471,-11.147942105668744
-30.090104530593315,8.874058618506538,11.21306844806166,-10.386028487663939
-30.090104530593315,10.236080034019704,11.601433642689468,-9.635882792800565
-30.090104530593315,11.59810144953287,11.988460029131375,-8.897324808942761
-30.090104530593315,12.960122865046047,12.373802588069557,-8.170408452074614
-30.090104530593315,14.322144280559225,12.75709197797334,-7.454975349755422
-30.090104530593315,15.684165696072391,13.138035896150427,-6.751539148631942
-30.090104530593315,17.046187111585557,13.516266361895013,-6.059987961837215
-30.090104530593315,18.408208527098736,13.891441143440641,-5.380430397544133
-30.090104530593315,19.770229942611913,14.263218491022657,-4.712988829950412
-30.090104530593315,21.132251358125078,14.631239822374479,-4.057598958963715
-30.090104530593315,22.494272773638244,14.99520119250809,-3.4147969494775814
-30.090104530593315,23.856294189151424,15.354743130114766,-2.7845594031299545
-30.090104530593315,25.2183156046646,15.709525812968396,-2.167062955717086
-30.090104530593315,26.580337020177755,16.05921007324873,-1.56249743005371
-30.090104530593315,27.94235843569093,16.403386551209554,-0.9709759356874315
-30.090104530593315,29.30437985120411,16.741855041775686,-0.3928943059123688
-30.090104530593315,30.66640126671729,17.074296658095683,0.17172383444935269
-30.090104530593315,32.02842268223047,17.400162332515347,0.7224846386869392
-30.090104530593315,33.39044409774362,17.719303699774958,1.2591219035621866
-30.090104530593315,34.7524655132568,18.03133726082085,1.7814329128737523
-30.090104530593315,36.11448692876998,18.335935285221733,2.2891476098779258
-30.090104530593315,37.47650834428313,18.63277328096228,2.7819873310198786
-30.090104530593315,38.83852975979631,18.921530545887528,3.259665839127266
-30.090104530593315,40.200551175309485,19.201890783002373,3.7218904724683592
-30.090104530593315,41.56257259082266,19.473610651066114,4.168584086722417
-30.090104530593315,42.924594006335845,19.736258154137996,4.599022364154277
-28.72228366924415,42.924594006335845,19.39062491955287,5.187997616309198
-28.72228366924415,41.56257259082266,19.128551048071575,4.757446276893261
-28.72228366924415,40.200551175309485,18.857382984932574,4.31060697228819
-28.72228366924415,38.83852975979631,18.577552121505835,3.8482114718483
-28.72228366924415,37.47650834428313,18.28929941628923,3.370337207271538
-28.72228366924415,36.11448692876998,17.992939479537807,2.8772798038042553
-28.72228366924415,34.7524655132568,17.688791394806895,2.3693286185265987
-28.72228366924415,33.39044409774362,17.377178101561288,1.8467655785196042
-28.72228366924415,32.02842268223047,17.05842583258366,1.3098641368891746
-28.72228366924415,30.66640126671729,16.73291668182622,0.7588310348191938
-28.72228366924415,29.30437985120411,16.40079725065158,0.19393210092751448
-28.72228366924415,27.94235843569093,16.062616092155324,-0.3844284945911003
-28.72228366924415,26.580337020177755,15.718690798779827,-0.9762266429122018
-28.72228366924415,25.2183156046646,15.369219644554127,-1.5810622244210313
-28.72228366924415,23.856294189151424,15.014611129884702,-2.1988182164706798
-28.72228366924415,22.494272773638244,14.655203315783107,-2.8293006986274274
-28.72228366924415,21.132251358125078,14.291334921866682,-3.4723288435990085
-28.72228366924415,19.770229942611913,13.923365267356134,-4.127927071142546
-28.72228366924415,18.408208527098736,13.551595483139343,-4.795544312421448
-28.72228366924415,17.046187111585557,13.176383962617368,-5.475245661999791
-28.72228366924415,15.684165696072391,12.798071430155234,-6.166904180623433
-28.72228366924415,14.322144280559225,12.416999085270186,-6.870406566116931
-28.72228366924415,12.960122865046047,12.033536715687207,-7.585870503787142
-28.72228366924415,11.59810144953287,11.647970132896289,-8.312756550571875
-28.72228366924415,10.236080034019704,11.260670281140724,-9.051228336538664
-28.72228366924415,8.874058618506538,10.87198110525347,-9.801226705357003
-28.72228366924415,7.51203720299336,10.482247552836483,-10.562705923066343
-28.72228366924415,6.150015787480182,10.091834608780713,-11.335843382910832
-28.72228366924415,4.787994371967017,9.701047652084853,-12.120168490102527
-28.72228366924415,3.425972956453851,9.310257991541288,-12.915916496817424
-28.72228366924415,2.063951540940673,8.919753766391562,-13.723180647931212
-28.72228366924415,0.7019301254274946,8.529941632223514,-14.542032164693733
-28.72228366924415,-0.660091290085671,8.141270786466148,-15.37205590984063
-27.35446280789498,-2.0221127055988366,7.401538758471683,-15.61185957731827
-27.35446280789498,-0.660091290085671,7.789646291259659,-14.771177280258152
-27.35446280789498,0.7019301254274946,8.179217641152489,-13.941727429025715
-27.35446280789498,2.063951540940673,8.569703053906938,-13.12358050480018
-27.35446280789498,3.425972956453851,8.960811272307327,-12.31695956573572
-27.35446280789498,4.787994371967017,9.352209878418076,-11.521677382266718
-27.35446280789498,6.150015787480182,9.743549387821796,-10.737733048532561
-27.35446280789498,7.51203720299336,10.134453568165302,-9.964876826433317
-27.35446280789498,8.874058618506538,10.524630929118574,-9.203626958323833
-27.35446280789498,10.236080034019704,10.91371111720649,-8.453790446604119
-27.35446280789498,11.59810144953287,11.301350296258343,-7.715418469190703
-27.35446280789498,12.960122865046047,11.687205598813874,-6.98857544581768
-27.35446280789498,14.322144280559225,12.070904689519889,-6.273092637034769
